"stance_label","stance_confidence","comment_id","error"
"Neutral/Unclear",0.9,"climate_comment_245836",NA
"Neutral/Unclear",0.95,"climate_comment_215683",NA
"Neutral/Unclear",0.85,"climate_comment_251019",NA
"Neutral/Unclear",0.9,"climate_comment_245448",NA
"Climate Skeptic",0.85,"climate_comment_170834",NA
"Neutral/Unclear",0.85,"climate_comment_174978",NA
"Climate Believer",0.9,"climate_comment_268918",NA
"Climate Skeptic",0.95,"climate_comment_183984",NA
"Neutral/Unclear",0.75,"climate_comment_216443",NA
"Climate Believer",0.9,"climate_comment_230977",NA
"Neutral/Unclear",0.95,"climate_comment_186179",NA
"Neutral/Unclear",0.85,"climate_comment_186521",NA
"Climate Believer",0.85,"climate_comment_186413",NA
"Neutral/Unclear",0.85,"climate_comment_232295",NA
"Neutral/Unclear",0.95,"climate_comment_186523",NA
"Neutral/Unclear",0.9,"climate_comment_197008",NA
"Neutral/Unclear",0.9,"climate_comment_216445",NA
"Neutral/Unclear",0.95,"climate_comment_223255",NA
"Climate Believer",0.9,"climate_comment_248055",NA
"Neutral/Unclear",0.85,"climate_comment_271703",NA
"Neutral/Unclear",0.85,"climate_comment_173509",NA
"Neutral/Unclear",0.9,"climate_comment_231738",NA
"Neutral/Unclear",0.9,"climate_comment_218919",NA
"Climate Believer",0.85,"climate_comment_241516",NA
"Neutral/Unclear",0.85,"climate_comment_236052",NA
"Neutral/Unclear",0.95,"climate_comment_175890",NA
"Climate Skeptic",0.85,"climate_comment_247852",NA
"Neutral/Unclear",0.95,"climate_comment_175228",NA
"Neutral/Unclear",0.85,"climate_comment_271704",NA
"Climate Skeptic",0.95,"climate_comment_235543",NA
"Neutral/Unclear",0.85,"climate_comment_196367",NA
"Neutral/Unclear",0.9,"climate_comment_251218",NA
"Neutral/Unclear",0.85,"climate_comment_259906",NA
"Climate Believer",0.85,"climate_comment_245150",NA
"Neutral/Unclear",0.75,"climate_comment_234011",NA
"Neutral/Unclear",0.9,"climate_comment_178140",NA
"Neutral/Unclear",0.85,"climate_comment_184709",NA
"Climate Believer",0.9,"climate_comment_174875",NA
"Neutral/Unclear",0.85,"climate_comment_256946",NA
"Neutral/Unclear",0.85,"climate_comment_184708",NA
"Climate Skeptic",0.95,"climate_comment_232833",NA
"Neutral/Unclear",0.85,"climate_comment_281057",NA
"Climate Skeptic",0.95,"climate_comment_241733",NA
"Climate Believer",0.9,"climate_comment_197798",NA
"Climate Skeptic",0.85,"climate_comment_227362",NA
"Neutral/Unclear",0.85,"climate_comment_198538",NA
"Neutral/Unclear",0.9,"climate_comment_245681",NA
"Climate Skeptic",0.85,"climate_comment_198537",NA
"Neutral/Unclear",0.9,"climate_comment_259984",NA
"Climate Believer",0.85,"climate_comment_252070",NA
"Neutral/Unclear",0.85,"climate_comment_188826",NA
"",NA,"climate_comment_259577",NA
"Neutral/Unclear",0.85,"climate_comment_207085",NA
"Neutral/Unclear",0.9,"climate_comment_207086",NA
"Climate Skeptic",0.85,"climate_comment_241301",NA
"Climate Skeptic",0.95,"climate_comment_183142",NA
"Climate Skeptic",0.9,"climate_comment_208604",NA
"Neutral/Unclear",0.85,"climate_comment_272737",NA
"Neutral/Unclear",0.85,"climate_comment_204389",NA
"Neutral/Unclear",0.85,"climate_comment_198794",NA
"Neutral/Unclear",0.85,"climate_comment_198792",NA
"Neutral/Unclear",0.9,"climate_comment_204390",NA
"Neutral/Unclear",0.85,"climate_comment_239570",NA
"Climate Believer",0.9,"climate_comment_254592",NA
"Neutral/Unclear",0.85,"climate_comment_204385",NA
"Climate Skeptic",0.95,"climate_comment_238738",NA
"Neutral/Unclear",0.9,"climate_comment_229052",NA
"Neutral/Unclear",0.85,"climate_comment_216044",NA
"Climate Skeptic",0.92,"climate_comment_204386",NA
"Climate Skeptic",0.95,"climate_comment_181381",NA
"Neutral/Unclear",0.85,"climate_comment_192701",NA
"Climate Skeptic",0.85,"climate_comment_273446",NA
"Climate Skeptic",0.95,"climate_comment_228561",NA
"Neutral/Unclear",0.95,"climate_comment_191916",NA
"Climate Believer",0.9,"climate_comment_237941",NA
"Climate Believer",0.9,"climate_comment_192553",NA
"Neutral/Unclear",0.85,"climate_comment_187479",NA
"Climate Skeptic",0.85,"climate_comment_246296",NA
"Climate Skeptic",0.92,"climate_comment_206746",NA
"Neutral/Unclear",0.85,"climate_comment_195661",NA
"Neutral/Unclear",0.85,"climate_comment_206982",NA
"Neutral/Unclear",0.85,"climate_comment_222155",NA
"Neutral/Unclear",0.9,"climate_comment_269605",NA
"Neutral/Unclear",0.85,"climate_comment_278917",NA
"Neutral/Unclear",0.85,"climate_comment_194529",NA
"Neutral/Unclear",0.95,"climate_comment_183181",NA
"Neutral/Unclear",0.85,"climate_comment_206498",NA
"Climate Skeptic",0.85,"climate_comment_276106",NA
"Neutral/Unclear",0.85,"climate_comment_183430",NA
"Neutral/Unclear",0.95,"climate_comment_264525",NA
"Neutral/Unclear",0.95,"climate_comment_229585",NA
"Neutral/Unclear",0.85,"climate_comment_276107",NA
"Climate Believer",0.85,"climate_comment_245971",NA
"Neutral/Unclear",0.85,"climate_comment_204699",NA
"Neutral/Unclear",0.9,"climate_comment_278755",NA
"Neutral/Unclear",0.9,"climate_comment_261085",NA
"Climate Believer",0.85,"climate_comment_198760",NA
"Neutral/Unclear",0.85,"climate_comment_250098",NA
"Climate Believer",0.9,"climate_comment_172855",NA
"Climate Skeptic",0.99,"climate_comment_196878",NA
"Neutral/Unclear",0.85,"climate_comment_232930",NA
"Neutral/Unclear",0.85,"climate_comment_168741",NA
"Climate Skeptic",0.92,"climate_comment_250952",NA
"Neutral/Unclear",0.9,"climate_comment_217377",NA
"Climate Skeptic",0.92,"climate_comment_224460",NA
"Neutral/Unclear",0.85,"climate_comment_196227",NA
"Neutral/Unclear",0.9,"climate_comment_239179",NA
"Climate Believer",0.85,"climate_comment_212331",NA
"Neutral/Unclear",0.95,"climate_comment_227275",NA
"Neutral/Unclear",0.95,"climate_comment_264138",NA
"Neutral/Unclear",0.95,"climate_comment_247556",NA
"Neutral/Unclear",0.85,"climate_comment_232928",NA
"Climate Skeptic",0.85,"climate_comment_202074",NA
"Neutral/Unclear",0.85,"climate_comment_255580",NA
"Neutral/Unclear",0.85,"climate_comment_231686",NA
"Climate Believer",0.85,"climate_comment_168745",NA
"Climate Believer",0.85,"climate_comment_227294",NA
"Neutral/Unclear",0.85,"climate_comment_230044",NA
"Climate Skeptic",0.85,"climate_comment_231687",NA
"Neutral/Unclear",0.85,"climate_comment_231689",NA
"Climate Skeptic",0.85,"climate_comment_225190",NA
"Neutral/Unclear",0.85,"climate_comment_264136",NA
"Climate Skeptic",0.85,"climate_comment_196255",NA
"Neutral/Unclear",0.95,"climate_comment_209530",NA
"Neutral/Unclear",0.9,"climate_comment_273932",NA
"Neutral/Unclear",0.85,"climate_comment_196254",NA
"Neutral/Unclear",0.85,"climate_comment_193339",NA
"Neutral/Unclear",0.85,"climate_comment_280433",NA
"Climate Skeptic",0.85,"climate_comment_188572",NA
"Neutral/Unclear",0.9,"climate_comment_201139",NA
"Climate Believer",0.9,"climate_comment_228413",NA
"Neutral/Unclear",0.85,"climate_comment_218447",NA
"Neutral/Unclear",0.85,"climate_comment_220336",NA
"Neutral/Unclear",0.85,"climate_comment_280436",NA
"Neutral/Unclear",0.95,"climate_comment_230272",NA
"Climate Skeptic",0.95,"climate_comment_210516",NA
"Neutral/Unclear",0.85,"climate_comment_234233",NA
"Neutral/Unclear",0.85,"climate_comment_217064",NA
"Climate Believer",0.9,"climate_comment_206582",NA
"Neutral/Unclear",0.85,"climate_comment_254869",NA
"Neutral/Unclear",0.95,"climate_comment_271679",NA
"Neutral/Unclear",0.85,"climate_comment_173410",NA
"Neutral/Unclear",0.85,"climate_comment_185103",NA
"Climate Skeptic",0.85,"climate_comment_246656",NA
"Climate Skeptic",0.95,"climate_comment_268063",NA
"Climate Believer",0.85,"climate_comment_218650",NA
"Climate Believer",0.85,"climate_comment_269840",NA
"Neutral/Unclear",0.95,"climate_comment_189899",NA
"Neutral/Unclear",0.85,"climate_comment_216745",NA
"Neutral/Unclear",0.85,"climate_comment_259884",NA
"Climate Skeptic",0.85,"climate_comment_173114",NA
"Neutral/Unclear",0.95,"climate_comment_205651",NA
"Neutral/Unclear",0.85,"climate_comment_260585",NA
"Climate Believer",0.9,"climate_comment_276357",NA
"Neutral/Unclear",0.85,"climate_comment_201286",NA
"Neutral/Unclear",0.95,"climate_comment_279740",NA
"Neutral/Unclear",0.95,"climate_comment_269204",NA
"Neutral/Unclear",0.95,"climate_comment_237897",NA
"Climate Skeptic",0.85,"climate_comment_173113",NA
"Neutral/Unclear",0.85,"climate_comment_252696",NA
"Neutral/Unclear",0.85,"climate_comment_235711",NA
"Neutral/Unclear",0.85,"climate_comment_173392",NA
"Neutral/Unclear",0.85,"climate_comment_218391",NA
"Climate Skeptic",0.85,"climate_comment_176635",NA
"Climate Believer",0.85,"climate_comment_247412",NA
"Neutral/Unclear",0.95,"climate_comment_259312",NA
"Neutral/Unclear",0.85,"climate_comment_220793",NA
"Neutral/Unclear",0.9,"climate_comment_239949",NA
"Neutral/Unclear",0.95,"climate_comment_211653",NA
"Climate Believer",0.9,"climate_comment_222926",NA
"Climate Believer",0.85,"climate_comment_216801",NA
"Neutral/Unclear",0.95,"climate_comment_206915",NA
"Climate Skeptic",0.92,"climate_comment_206914",NA
"Neutral/Unclear",0.9,"climate_comment_175809",NA
"Neutral/Unclear",0.85,"climate_comment_174919",NA
"Neutral/Unclear",0.9,"climate_comment_208558",NA
"Neutral/Unclear",0.95,"climate_comment_183330",NA
"Neutral/Unclear",0.85,"climate_comment_248746",NA
"Neutral/Unclear",0.85,"climate_comment_198503",NA
"Neutral/Unclear",0.9,"climate_comment_174920",NA
"Neutral/Unclear",0.95,"climate_comment_174921",NA
"Neutral/Unclear",0.9,"climate_comment_277653",NA
"Neutral/Unclear",0.85,"climate_comment_277650",NA
"Neutral/Unclear",0.95,"climate_comment_181151",NA
"Neutral/Unclear",0.85,"climate_comment_185091",NA
"Neutral/Unclear",0.85,"climate_comment_223265",NA
"Neutral/Unclear",0.85,"climate_comment_185809",NA
"Climate Skeptic",0.85,"climate_comment_199854",NA
"Neutral/Unclear",0.85,"climate_comment_191685",NA
"Neutral/Unclear",0.85,"climate_comment_257140",NA
"Neutral/Unclear",0.85,"climate_comment_254881",NA
"Neutral/Unclear",0.9,"climate_comment_202559",NA
"Climate Skeptic",0.95,"climate_comment_254883",NA
"Neutral/Unclear",0.85,"climate_comment_171230",NA
"Neutral/Unclear",0.85,"climate_comment_259206",NA
"Neutral/Unclear",0.95,"climate_comment_219560",NA
"Climate Believer",0.85,"climate_comment_279676",NA
"Neutral/Unclear",0.95,"climate_comment_194705",NA
"Neutral/Unclear",0.95,"climate_comment_193626",NA
"Climate Skeptic",0.85,"climate_comment_202557",NA
"Neutral/Unclear",0.9,"climate_comment_209895",NA
"Neutral/Unclear",0.9,"climate_comment_181174",NA
"Neutral/Unclear",0.9,"climate_comment_243560",NA
"Climate Skeptic",0.99,"climate_comment_182390",NA
"Neutral/Unclear",0.9,"climate_comment_200413",NA
"Neutral/Unclear",0.9,"climate_comment_200414",NA
"Neutral/Unclear",0.85,"climate_comment_217099",NA
"Climate Skeptic",0.85,"climate_comment_180251",NA
"Neutral/Unclear",0.85,"climate_comment_200415",NA
"Climate Believer",0.85,"climate_comment_212243",NA
"Neutral/Unclear",0.9,"climate_comment_254882",NA
"Neutral/Unclear",0.9,"climate_comment_268515",NA
"Neutral/Unclear",0.9,"climate_comment_268516",NA
"Climate Believer",0.85,"climate_comment_206311",NA
"Neutral/Unclear",0.85,"climate_comment_271926",NA
"Neutral/Unclear",0.85,"climate_comment_221008",NA
"Neutral/Unclear",0.9,"climate_comment_262674",NA
"Neutral/Unclear",0.9,"climate_comment_192468",NA
"Climate Skeptic",0.85,"climate_comment_268517",NA
"Climate Believer",0.95,"climate_comment_192302",NA
"Neutral/Unclear",0.85,"climate_comment_172653",NA
"Neutral/Unclear",0.95,"climate_comment_273286",NA
"Climate Skeptic",0.99,"climate_comment_192305",NA
"Neutral/Unclear",0.85,"climate_comment_242997",NA
"Climate Believer",0.85,"climate_comment_209186",NA
"Neutral/Unclear",0.85,"climate_comment_189086",NA
"Neutral/Unclear",0.85,"climate_comment_274934",NA
"Climate Skeptic",0.85,"climate_comment_274932",NA
"Neutral/Unclear",0.75,"climate_comment_209188",NA
"Climate Believer",0.85,"climate_comment_274933",NA
"Neutral/Unclear",0.95,"climate_comment_214672",NA
"Neutral/Unclear",0.85,"climate_comment_186320",NA
"Neutral/Unclear",0.85,"climate_comment_211916",NA
"Neutral/Unclear",0.85,"climate_comment_271477",NA
"Neutral/Unclear",0.85,"climate_comment_249988",NA
"Neutral/Unclear",0.85,"climate_comment_209273",NA
"Climate Skeptic",0.85,"climate_comment_182240",NA
"Neutral/Unclear",0.85,"climate_comment_210579",NA
"Climate Skeptic",0.85,"climate_comment_243946",NA
"Climate Skeptic",0.85,"climate_comment_264658",NA
"Neutral/Unclear",0.9,"climate_comment_188445",NA
"Climate Skeptic",0.95,"climate_comment_277231",NA
"Neutral/Unclear",0.85,"climate_comment_185428",NA
"Neutral/Unclear",0.85,"climate_comment_185585",NA
"Climate Believer",0.85,"climate_comment_210630",NA
"Neutral/Unclear",0.85,"climate_comment_225389",NA
"Neutral/Unclear",0.85,"climate_comment_265574",NA
"Climate Skeptic",0.85,"climate_comment_185427",NA
"Neutral/Unclear",0.85,"climate_comment_218392",NA
"Climate Skeptic",0.85,"climate_comment_184223",NA
"Neutral/Unclear",0.9,"climate_comment_223868",NA
"Neutral/Unclear",0.85,"climate_comment_228799",NA
"Neutral/Unclear",0.85,"climate_comment_192000",NA
"Climate Skeptic",0.95,"climate_comment_177190",NA
"Neutral/Unclear",0.85,"climate_comment_247310",NA
"Neutral/Unclear",0.85,"climate_comment_206132",NA
"Climate Skeptic",0.85,"climate_comment_199161",NA
"Neutral/Unclear",0.75,"climate_comment_177191",NA
"Neutral/Unclear",0.85,"climate_comment_196680",NA
"Neutral/Unclear",0.75,"climate_comment_242459",NA
"Climate Skeptic",0.95,"climate_comment_173300",NA
"Neutral/Unclear",0.85,"climate_comment_248062",NA
"Climate Skeptic",0.85,"climate_comment_270719",NA
"Neutral/Unclear",0.85,"climate_comment_238520",NA
"Neutral/Unclear",0.9,"climate_comment_242030",NA
"Climate Skeptic",0.92,"climate_comment_187991",NA
"Neutral/Unclear",0.9,"climate_comment_233764",NA
"Climate Skeptic",0.85,"climate_comment_261534",NA
"Neutral/Unclear",0.9,"climate_comment_249017",NA
"Climate Skeptic",0.85,"climate_comment_274075",NA
"Neutral/Unclear",0.85,"climate_comment_220167",NA
"Neutral/Unclear",0.95,"climate_comment_209866",NA
"Neutral/Unclear",0.85,"climate_comment_218320",NA
"Climate Believer",0.85,"climate_comment_205069",NA
"Neutral/Unclear",0.85,"climate_comment_173412",NA
"Neutral/Unclear",0.85,"climate_comment_260388",NA
"Neutral/Unclear",0.85,"climate_comment_188578",NA
"Climate Skeptic",0.85,"climate_comment_259450",NA
"Neutral/Unclear",0.85,"climate_comment_269542",NA
"Climate Skeptic",0.85,"climate_comment_269538",NA
"Neutral/Unclear",0.9,"climate_comment_252874",NA
"Climate Skeptic",0.85,"climate_comment_252876",NA
"Neutral/Unclear",0.85,"climate_comment_252875",NA
"Climate Skeptic",0.95,"climate_comment_268395",NA
"Neutral/Unclear",0.95,"climate_comment_172696",NA
"Neutral/Unclear",0.85,"climate_comment_176648",NA
"Climate Believer",0.85,"climate_comment_270865",NA
"Neutral/Unclear",0.85,"climate_comment_270864",NA
"Neutral/Unclear",0.95,"climate_comment_278640",NA
"Neutral/Unclear",0.95,"climate_comment_252133",NA
"Neutral/Unclear",0.9,"climate_comment_270866",NA
"Neutral/Unclear",0.95,"climate_comment_257349",NA
"Climate Skeptic",0.92,"climate_comment_226275",NA
"Neutral/Unclear",0.9,"climate_comment_257347",NA
"Neutral/Unclear",0.85,"climate_comment_257348",NA
"Neutral/Unclear",0.85,"climate_comment_201667",NA
"Climate Skeptic",0.85,"climate_comment_230092",NA
"Neutral/Unclear",0.85,"climate_comment_193657",NA
"Neutral/Unclear",0.85,"climate_comment_186445",NA
"Neutral/Unclear",0.85,"climate_comment_272037",NA
"Neutral/Unclear",0.85,"climate_comment_193658",NA
"Neutral/Unclear",0.9,"climate_comment_191208",NA
"Neutral/Unclear",0.85,"climate_comment_171612",NA
"Neutral/Unclear",0.9,"climate_comment_249423",NA
"Neutral/Unclear",0.95,"climate_comment_238359",NA
"Neutral/Unclear",0.85,"climate_comment_199734",NA
"Neutral/Unclear",0.85,"climate_comment_257104",NA
"Neutral/Unclear",0.9,"climate_comment_229753",NA
"Neutral/Unclear",0.95,"climate_comment_265011",NA
"Neutral/Unclear",0.95,"climate_comment_273886",NA
"Neutral/Unclear",0.9,"climate_comment_232734",NA
"Neutral/Unclear",0.85,"climate_comment_215676",NA
"Climate Skeptic",0.85,"climate_comment_224375",NA
"Neutral/Unclear",0.9,"climate_comment_203702",NA
"Neutral/Unclear",0.85,"climate_comment_240158",NA
"Neutral/Unclear",0.95,"climate_comment_196451",NA
"Neutral/Unclear",0.9,"climate_comment_189553",NA
"Neutral/Unclear",0.85,"climate_comment_178490",NA
"Neutral/Unclear",0.9,"climate_comment_176927",NA
"Neutral/Unclear",0.85,"climate_comment_224233",NA
"Neutral/Unclear",0.95,"climate_comment_172689",NA
"Neutral/Unclear",0.9,"climate_comment_216987",NA
"Neutral/Unclear",0.85,"climate_comment_238245",NA
"Climate Skeptic",0.9,"climate_comment_277922",NA
"Neutral/Unclear",0.85,"climate_comment_189921",NA
"Neutral/Unclear",0.85,"climate_comment_219781",NA
"Neutral/Unclear",0.9,"climate_comment_273416",NA
"Climate Skeptic",0.85,"climate_comment_254658",NA
"Neutral/Unclear",0.9,"climate_comment_265688",NA
"Neutral/Unclear",0.85,"climate_comment_222976",NA
"Neutral/Unclear",0.9,"climate_comment_176484",NA
"Neutral/Unclear",0.85,"climate_comment_254474",NA
"Climate Skeptic",0.85,"climate_comment_224687",NA
"Neutral/Unclear",0.95,"climate_comment_256675",NA
"Neutral/Unclear",0.9,"climate_comment_178227",NA
"Neutral/Unclear",0.9,"climate_comment_274731",NA
"Neutral/Unclear",0.9,"climate_comment_254725",NA
"Neutral/Unclear",0.9,"climate_comment_273575",NA
"Neutral/Unclear",0.85,"climate_comment_213124",NA
"Neutral/Unclear",0.85,"climate_comment_214995",NA
"Neutral/Unclear",0.85,"climate_comment_193567",NA
"Neutral/Unclear",0.85,"climate_comment_228383",NA
"Neutral/Unclear",0.85,"climate_comment_239223",NA
"Climate Skeptic",0.85,"climate_comment_270822",NA
"Climate Skeptic",0.85,"climate_comment_171933",NA
"Neutral/Unclear",0.85,"climate_comment_179637",NA
"Climate Skeptic",0.85,"climate_comment_228509",NA
"Climate Skeptic",0.95,"climate_comment_187919",NA
"Neutral/Unclear",0.85,"climate_comment_277572",NA
"Neutral/Unclear",0.85,"climate_comment_261569",NA
"Neutral/Unclear",0.85,"climate_comment_252984",NA
"Climate Skeptic",0.85,"climate_comment_187305",NA
"Climate Skeptic",0.85,"climate_comment_207715",NA
"Neutral/Unclear",0.85,"climate_comment_241285",NA
"Climate Skeptic",0.9,"climate_comment_236923",NA
"Climate Skeptic",0.85,"climate_comment_259653",NA
"Neutral/Unclear",0.85,"climate_comment_243682",NA
"Climate Skeptic",0.85,"climate_comment_181726",NA
"Neutral/Unclear",0.85,"climate_comment_272186",NA
"Climate Skeptic",0.95,"climate_comment_180070",NA
"Climate Skeptic",0.95,"climate_comment_259329",NA
"Neutral/Unclear",0.85,"climate_comment_241343",NA
"Climate Skeptic",0.95,"climate_comment_240535",NA
"Climate Skeptic",0.95,"climate_comment_277730",NA
"Neutral/Unclear",0.85,"climate_comment_235603",NA
"Neutral/Unclear",0.85,"climate_comment_182221",NA
"Neutral/Unclear",0.9,"climate_comment_208226",NA
"Climate Skeptic",0.85,"climate_comment_194050",NA
"Climate Skeptic",0.95,"climate_comment_232267",NA
"Climate Skeptic",0.95,"climate_comment_255313",NA
"Climate Skeptic",0.85,"climate_comment_245342",NA
"Neutral/Unclear",0.75,"climate_comment_176117",NA
"Neutral/Unclear",0.95,"climate_comment_211330",NA
"Climate Skeptic",0.85,"climate_comment_185852",NA
"Neutral/Unclear",0.85,"climate_comment_172447",NA
"Neutral/Unclear",0.9,"climate_comment_244979",NA
"Climate Skeptic",0.95,"climate_comment_199583",NA
"Neutral/Unclear",0.9,"climate_comment_168894",NA
"Neutral/Unclear",0.85,"climate_comment_241035",NA
"Neutral/Unclear",0.85,"climate_comment_256921",NA
"Neutral/Unclear",0.85,"climate_comment_234124",NA
